"margin","game_seconds_remaining","trailing_timeouts","leading_timeouts","trailing_is_home","trailing_wp","leading_wp"
7,210,2,2,TRUE,0.167920976877213,0.832079023122787
8,210,2,2,TRUE,0.0850991755723953,0.914900824427605
9,210,2,2,TRUE,0.0712031349539757,0.928796865046024
7,240,2,2,TRUE,0.165972113609314,0.834027886390686
8,240,2,2,TRUE,0.0882074907422066,0.911792509257793
9,240,2,2,TRUE,0.0702819600701332,0.929718039929867
7,270,2,2,TRUE,0.193714112043381,0.806285887956619
8,270,2,2,TRUE,0.100136570632458,0.899863429367542
9,270,2,2,TRUE,0.0774089992046356,0.922591000795364
7,300,2,2,TRUE,0.193714112043381,0.806285887956619
8,300,2,2,TRUE,0.110801078379154,0.889198921620846
9,300,2,2,TRUE,0.0774089992046356,0.922591000795364
7,330,2,2,TRUE,0.193714112043381,0.806285887956619
8,330,2,2,TRUE,0.124546155333519,0.875453844666481
9,330,2,2,TRUE,0.087910421192646,0.912089578807354
7,360,2,2,TRUE,0.193714112043381,0.806285887956619
8,360,2,2,TRUE,0.135052561759949,0.864947438240051
9,360,2,2,TRUE,0.116630025207996,0.883369974792004
7,390,2,2,TRUE,0.201964184641838,0.798035815358162
8,390,2,2,TRUE,0.145182549953461,0.854817450046539
9,390,2,2,TRUE,0.114638261497021,0.885361738502979
7,420,2,2,TRUE,0.206941708922386,0.793058291077614
8,420,2,2,TRUE,0.149021983146667,0.850978016853333
9,420,2,2,TRUE,0.132263377308846,0.867736622691154
7,450,2,2,TRUE,0.206941708922386,0.793058291077614
8,450,2,2,TRUE,0.162049114704132,0.837950885295868
9,450,2,2,TRUE,0.132263377308846,0.867736622691154
7,480,2,2,TRUE,0.206941708922386,0.793058291077614
8,480,2,2,TRUE,0.162049114704132,0.837950885295868
9,480,2,2,TRUE,0.142218545079231,0.857781454920769
7,510,2,2,TRUE,0.203444585204124,0.796555414795876
8,510,2,2,TRUE,0.166240215301514,0.833759784698486
9,510,2,2,TRUE,0.139622628688812,0.860377371311188
7,540,2,2,TRUE,0.203444585204124,0.796555414795876
8,540,2,2,TRUE,0.166240215301514,0.833759784698486
9,540,2,2,TRUE,0.139622628688812,0.860377371311188
7,570,2,2,TRUE,0.211655780673027,0.788344219326973
8,570,2,2,TRUE,0.178808778524399,0.821191221475601
9,570,2,2,TRUE,0.151974841952324,0.848025158047676
7,600,2,2,TRUE,0.211655780673027,0.788344219326973
8,600,2,2,TRUE,0.178808778524399,0.821191221475601
9,600,2,2,TRUE,0.158797383308411,0.841202616691589
7,630,2,2,TRUE,0.211655780673027,0.788344219326973
8,630,2,2,TRUE,0.178808778524399,0.821191221475601
9,630,2,2,TRUE,0.158797383308411,0.841202616691589
7,660,2,2,TRUE,0.211655780673027,0.788344219326973
8,660,2,2,TRUE,0.191972509026527,0.808027490973473
9,660,2,2,TRUE,0.183631345629692,0.816368654370308
7,690,2,2,TRUE,0.211655780673027,0.788344219326973
8,690,2,2,TRUE,0.199836850166321,0.800163149833679
9,690,2,2,TRUE,0.183631345629692,0.816368654370308
7,720,2,2,TRUE,0.211655780673027,0.788344219326973
8,720,2,2,TRUE,0.199836850166321,0.800163149833679
9,720,2,2,TRUE,0.183631345629692,0.816368654370308
7,750,2,2,TRUE,0.211655780673027,0.788344219326973
8,750,2,2,TRUE,0.199836850166321,0.800163149833679
9,750,2,2,TRUE,0.183631345629692,0.816368654370308
7,780,2,2,TRUE,0.206138283014297,0.793861716985703
8,780,2,2,TRUE,0.198270380496979,0.801729619503021
9,780,2,2,TRUE,0.182163000106812,0.817836999893188
7,810,2,2,TRUE,0.210556760430336,0.789443239569664
8,810,2,2,TRUE,0.197403758764267,0.802596241235733
9,810,2,2,TRUE,0.188881769776344,0.811118230223656
7,840,2,2,TRUE,0.224090799689293,0.775909200310707
8,840,2,2,TRUE,0.197403758764267,0.802596241235733
9,840,2,2,TRUE,0.188881769776344,0.811118230223656
7,870,2,2,TRUE,0.224090799689293,0.775909200310707
8,870,2,2,TRUE,0.197403758764267,0.802596241235733
9,870,2,2,TRUE,0.188881769776344,0.811118230223656
7,900,2,2,TRUE,0.248707517981529,0.751292482018471
8,900,2,2,TRUE,0.193697109818459,0.806302890181541
9,900,2,2,TRUE,0.188881769776344,0.811118230223656
7,0,3,2,TRUE,0.0540574863553047,0.945942513644695
8,0,3,2,TRUE,0.0223780199885368,0.977621980011463
9,0,3,2,TRUE,0.0157314166426659,0.984268583357334
7,30,3,2,TRUE,0.100340463221073,0.899659536778927
8,30,3,2,TRUE,0.0670226886868477,0.932977311313152
9,30,3,2,TRUE,0.0302496831864119,0.969750316813588
7,60,3,2,TRUE,0.108803272247314,0.891196727752686
8,60,3,2,TRUE,0.0729031562805176,0.927096843719482
9,60,3,2,TRUE,0.0330179259181023,0.966982074081898
7,90,3,2,TRUE,0.122995920479298,0.877004079520702
8,90,3,2,TRUE,0.0729031562805176,0.927096843719482
9,90,3,2,TRUE,0.0330179259181023,0.966982074081898
7,120,3,2,TRUE,0.128860726952553,0.871139273047447
8,120,3,2,TRUE,0.0729031562805176,0.927096843719482
9,120,3,2,TRUE,0.0443249642848969,0.955675035715103
7,150,3,2,TRUE,0.134448304772377,0.865551695227623
8,150,3,2,TRUE,0.0737971663475037,0.926202833652496
9,150,3,2,TRUE,0.0624720342457294,0.93752796575427
7,180,3,2,TRUE,0.152973785996437,0.847026214003563
8,180,3,2,TRUE,0.0748585015535355,0.925141498446465
9,180,3,2,TRUE,0.0633816421031952,0.936618357896805
7,210,3,2,TRUE,0.170944586396217,0.829055413603783
8,210,3,2,TRUE,0.0863824635744095,0.91361753642559
9,210,3,2,TRUE,0.0722934380173683,0.927706561982632
7,240,3,2,TRUE,0.168967768549919,0.831032231450081
8,240,3,2,TRUE,0.0895330682396889,0.910466931760311
9,240,3,2,TRUE,0.0713592320680618,0.928640767931938
7,270,3,2,TRUE,0.197092160582542,0.802907839417458
8,270,3,2,TRUE,0.101621434092522,0.898378565907478
9,270,3,2,TRUE,0.0785862877964973,0.921413712203503
7,300,3,2,TRUE,0.197092160582542,0.802907839417458
8,300,3,2,TRUE,0.112935818731785,0.887064181268215
9,300,3,2,TRUE,0.0785862877964973,0.921413712203503
7,330,3,2,TRUE,0.197092160582542,0.802907839417458
8,330,3,2,TRUE,0.126907870173454,0.873092129826546
9,330,3,2,TRUE,0.089231975376606,0.910768024623394
7,360,3,2,TRUE,0.197092160582542,0.802907839417458
8,360,3,2,TRUE,0.137582197785378,0.862417802214622
9,360,3,2,TRUE,0.118327304720879,0.881672695279121
7,390,3,2,TRUE,0.205449417233467,0.794550582766533
8,390,3,2,TRUE,0.147869482636452,0.852130517363548
9,390,3,2,TRUE,0.116837196052074,0.883162803947926
7,420,3,2,TRUE,0.210490182042122,0.789509817957878
8,420,3,2,TRUE,0.151767358183861,0.848232641816139
9,420,3,2,TRUE,0.13474890589714,0.86525109410286
7,450,3,2,TRUE,0.210490182042122,0.789509817957878
8,450,3,2,TRUE,0.164987966418266,0.835012033581734
9,450,3,2,TRUE,0.13474890589714,0.86525109410286
7,480,3,2,TRUE,0.210490182042122,0.789509817957878
8,480,3,2,TRUE,0.164987966418266,0.835012033581734
9,480,3,2,TRUE,0.144859924912453,0.855140075087547
7,510,3,2,TRUE,0.206948772072792,0.793051227927208
8,510,3,2,TRUE,0.169239729642868,0.830760270357132
9,510,3,2,TRUE,0.142223790287971,0.857776209712029
7,540,3,2,TRUE,0.206948772072792,0.793051227927208
8,540,3,2,TRUE,0.169239729642868,0.830760270357132
9,540,3,2,TRUE,0.142223790287971,0.857776209712029
7,570,3,2,TRUE,0.215263172984123,0.784736827015877
8,570,3,2,TRUE,0.181985571980476,0.818014428019524
9,570,3,2,TRUE,0.154764741659164,0.845235258340836
7,600,3,2,TRUE,0.215263172984123,0.784736827015877
8,600,3,2,TRUE,0.181985571980476,0.818014428019524
9,600,3,2,TRUE,0.161688640713692,0.838311359286308
7,630,3,2,TRUE,0.215263172984123,0.784736827015877
8,630,3,2,TRUE,0.181985571980476,0.818014428019524
9,630,3,2,TRUE,0.161688640713692,0.838311359286308
7,660,3,2,TRUE,0.215263172984123,0.784736827015877
8,660,3,2,TRUE,0.195327535271645,0.804672464728355
9,660,3,2,TRUE,0.18687430024147,0.81312569975853
7,690,3,2,TRUE,0.215263172984123,0.784736827015877
8,690,3,2,TRUE,0.203294724225998,0.796705275774002
9,690,3,2,TRUE,0.18687430024147,0.81312569975853
7,720,3,2,TRUE,0.215263172984123,0.784736827015877
8,720,3,2,TRUE,0.203294724225998,0.796705275774002
9,720,3,2,TRUE,0.18687430024147,0.81312569975853
7,750,3,2,TRUE,0.215263172984123,0.784736827015877
8,750,3,2,TRUE,0.203294724225998,0.796705275774002
9,750,3,2,TRUE,0.18687430024147,0.81312569975853
7,780,3,2,TRUE,0.211133718490601,0.788866281509399
8,780,3,2,TRUE,0.203123912215233,0.796876087784767
9,780,3,2,TRUE,0.186714053153992,0.813285946846008
7,810,3,2,TRUE,0.215630143880844,0.784369856119156
8,810,3,2,TRUE,0.202241405844688,0.797758594155312
9,810,3,2,TRUE,0.19356095790863,0.80643904209137
7,840,3,2,TRUE,0.229395553469658,0.770604446530342
8,840,3,2,TRUE,0.202241405844688,0.797758594155312
9,840,3,2,TRUE,0.19356095790863,0.80643904209137
7,870,3,2,TRUE,0.229395553469658,0.770604446530342
8,870,3,2,TRUE,0.202241405844688,0.797758594155312
9,870,3,2,TRUE,0.19356095790863,0.80643904209137
7,900,3,2,TRUE,0.254403948783875,0.745596051216125
8,900,3,2,TRUE,0.198466405272484,0.801533594727516
9,900,3,2,TRUE,0.19356095790863,0.80643904209137
7,0,0,3,TRUE,0.029502596706152,0.970497403293848
8,0,0,3,TRUE,0.0108050415292382,0.989194958470762
9,0,0,3,TRUE,0.0075691593810916,0.992430840618908
7,30,0,3,TRUE,0.0621356777846813,0.937864322215319
8,30,0,3,TRUE,0.040926605463028,0.959073394536972
9,30,0,3,TRUE,0.0163502246141434,0.983649775385857
7,60,0,3,TRUE,0.0752734318375587,0.924726568162441
8,60,0,3,TRUE,0.0498181879520416,0.950181812047958
9,60,0,3,TRUE,0.020013839006424,0.979986160993576
7,90,0,3,TRUE,0.092980645596981,0.907019354403019
8,90,0,3,TRUE,0.0498181879520416,0.950181812047958
9,90,0,3,TRUE,0.020013839006424,0.979986160993576
7,120,0,3,TRUE,0.0975734740495682,0.902426525950432
8,120,0,3,TRUE,0.0498181879520416,0.950181812047958
9,120,0,3,TRUE,0.0269919130951166,0.973008086904883
7,150,0,3,TRUE,0.102189853787422,0.897810146212578
8,150,0,3,TRUE,0.0504445098340511,0.949555490165949
9,150,0,3,TRUE,0.0425385534763336,0.957461446523666
7,180,0,3,TRUE,0.12299806624651,0.87700193375349
8,180,0,3,TRUE,0.0543455183506012,0.945654481649399
9,180,0,3,TRUE,0.045857697725296,0.954142302274704
7,210,0,3,TRUE,0.138021245598793,0.861978754401207
8,210,0,3,TRUE,0.0685703754425049,0.931429624557495
9,210,0,3,TRUE,0.0524434931576252,0.947556506842375
7,240,0,3,TRUE,0.136362537741661,0.863637462258339
8,240,0,3,TRUE,0.0711219012737274,0.928878098726273
9,240,0,3,TRUE,0.0517514906823635,0.948248509317636
7,270,0,3,TRUE,0.160105407238007,0.839894592761993
8,270,0,3,TRUE,0.0811296477913857,0.918870352208614
9,270,0,3,TRUE,0.0571148693561554,0.942885130643845
7,300,0,3,TRUE,0.160105407238007,0.839894592761993
8,300,0,3,TRUE,0.0899723172187805,0.91002768278122
9,300,0,3,TRUE,0.0571148693561554,0.942885130643845
7,330,0,3,TRUE,0.160105407238007,0.839894592761993
8,330,0,3,TRUE,0.101428210735321,0.898571789264679
9,330,0,3,TRUE,0.0708779022097588,0.929122097790241
7,360,0,3,TRUE,0.160105407238007,0.839894592761993
8,360,0,3,TRUE,0.110229976475239,0.889770023524761
9,360,0,3,TRUE,0.0948223620653152,0.905177637934685
7,390,0,3,TRUE,0.16722097992897,0.83277902007103
8,390,0,3,TRUE,0.118753746151924,0.881246253848076
9,390,0,3,TRUE,0.0931637436151505,0.90683625638485
7,420,0,3,TRUE,0.171526283025742,0.828473716974258
8,420,0,3,TRUE,0.121993996202946,0.878006003797054
9,420,0,3,TRUE,0.107889510691166,0.892110489308834
7,450,0,3,TRUE,0.171526283025742,0.828473716974258
8,450,0,3,TRUE,0.133027777075768,0.866972222924232
9,450,0,3,TRUE,0.107889510691166,0.892110489308834
7,480,0,3,TRUE,0.171526283025742,0.828473716974258
8,480,0,3,TRUE,0.133027777075768,0.866972222924232
9,480,0,3,TRUE,0.116255909204483,0.883744090795517
7,510,0,3,TRUE,0.168500497937202,0.831499502062798
8,510,0,3,TRUE,0.136590629816055,0.863409370183945
9,510,0,3,TRUE,0.114070862531662,0.885929137468338
7,540,0,3,TRUE,0.168500497937202,0.831499502062798
8,540,0,3,TRUE,0.136590629816055,0.863409370183945
9,540,0,3,TRUE,0.114070862531662,0.885929137468338
7,570,0,3,TRUE,0.175612255930901,0.824387744069099
8,570,0,3,TRUE,0.147313624620438,0.852686375379562
9,570,0,3,TRUE,0.124489672482014,0.875510327517986
7,600,0,3,TRUE,0.175612255930901,0.824387744069099
8,600,0,3,TRUE,0.147313624620438,0.852686375379562
9,600,0,3,TRUE,0.130267858505249,0.869732141494751
7,630,0,3,TRUE,0.175612255930901,0.824387744069099
8,630,0,3,TRUE,0.147313624620438,0.852686375379562
9,630,0,3,TRUE,0.130267858505249,0.869732141494751
7,660,0,3,TRUE,0.175612255930901,0.824387744069099
8,660,0,3,TRUE,0.158606514334679,0.841393485665321
9,660,0,3,TRUE,0.151443392038345,0.848556607961655
7,690,0,3,TRUE,0.175612255930901,0.824387744069099
8,690,0,3,TRUE,0.165383756160736,0.834616243839264
9,690,0,3,TRUE,0.151443392038345,0.848556607961655
7,720,0,3,TRUE,0.175612255930901,0.824387744069099
8,720,0,3,TRUE,0.165383756160736,0.834616243839264
9,720,0,3,TRUE,0.151443392038345,0.848556607961655
7,750,0,3,TRUE,0.175612255930901,0.824387744069099
8,750,0,3,TRUE,0.165383756160736,0.834616243839264
9,750,0,3,TRUE,0.151443392038345,0.848556607961655
7,780,0,3,TRUE,0.170830741524696,0.829169258475304
8,780,0,3,TRUE,0.164031997323036,0.835968002676964
9,780,0,3,TRUE,0.150185063481331,0.849814936518669
7,810,0,3,TRUE,0.174658924341202,0.825341075658798
8,810,0,3,TRUE,0.163284555077553,0.836715444922447
9,810,0,3,TRUE,0.155949309468269,0.844050690531731
7,840,0,3,TRUE,0.186430424451828,0.813569575548172
8,840,0,3,TRUE,0.163284555077553,0.836715444922447
9,840,0,3,TRUE,0.155949309468269,0.844050690531731
7,870,0,3,TRUE,0.186430424451828,0.813569575548172
8,870,0,3,TRUE,0.163284555077553,0.836715444922447
9,870,0,3,TRUE,0.155949309468269,0.844050690531731
7,900,0,3,TRUE,0.208019256591797,0.791980743408203
8,900,0,3,TRUE,0.160090774297714,0.839909225702286
9,900,0,3,TRUE,0.155949309468269,0.844050690531731
7,0,1,3,TRUE,0.0393974892795086,0.960602510720491
8,0,1,3,TRUE,0.0161624774336815,0.983837522566319
9,0,1,3,TRUE,0.0113405669108033,0.988659433089197
7,30,1,3,TRUE,0.082050085067749,0.917949914932251
8,30,1,3,TRUE,0.0544380880892277,0.945561911910772
9,30,1,3,TRUE,0.0243893135339022,0.975610686466098
7,60,1,3,TRUE,0.0989542007446289,0.901045799255371
8,60,1,3,TRUE,0.0660629272460938,0.933937072753906
9,60,1,3,TRUE,0.0297996904700994,0.9702003095299
7,90,1,3,TRUE,0.112023591995239,0.887976408004761
8,90,1,3,TRUE,0.0660629272460938,0.933937072753906
9,90,1,3,TRUE,0.0297996904700994,0.9702003095299
7,120,1,3,TRUE,0.117435269057751,0.882564730942249
8,120,1,3,TRUE,0.0660629272460938,0.933937072753906
9,120,1,3,TRUE,0.040050283074379,0.959949716925621
7,150,1,3,TRUE,0.122597135603428,0.877402864396572
8,150,1,3,TRUE,0.0668791010975838,0.933120898902416
9,150,1,3,TRUE,0.0565508157014847,0.943449184298515
7,180,1,3,TRUE,0.146880909800529,0.85311909019947
8,180,1,3,TRUE,0.0719547271728516,0.928045272827148
9,180,1,3,TRUE,0.0608937628567219,0.939106237143278
7,210,1,3,TRUE,0.164274781942368,0.835725218057632
8,210,1,3,TRUE,0.0830718204379082,0.916928179562092
9,210,1,3,TRUE,0.0694816932082176,0.930518306791782
7,240,1,3,TRUE,0.162359982728958,0.837640017271042
8,240,1,3,TRUE,0.0861130580306053,0.913886941969395
9,240,1,3,TRUE,0.0685811415314674,0.931418858468533
7,270,1,3,TRUE,0.189635500311852,0.810364499688148
8,270,1,3,TRUE,0.0977892726659775,0.902210727334023
9,270,1,3,TRUE,0.0755497291684151,0.924450270831585
7,300,1,3,TRUE,0.189635500311852,0.810364499688148
8,300,1,3,TRUE,0.108233869075775,0.891766130924225
9,300,1,3,TRUE,0.0755497291684151,0.924450270831585
7,330,1,3,TRUE,0.189635500311852,0.810364499688148
8,330,1,3,TRUE,0.121704019606113,0.878295980393887
9,330,1,3,TRUE,0.0858223736286163,0.914177626371384
7,360,1,3,TRUE,0.189635500311852,0.810364499688148
8,360,1,3,TRUE,0.132006838917732,0.867993161082268
9,360,1,3,TRUE,0.113945059478283,0.886054940521717
7,390,1,3,TRUE,0.197754457592964,0.802245542407036
8,390,1,3,TRUE,0.141945853829384,0.858054146170616
9,390,1,3,TRUE,0.111993320286274,0.888006679713726
7,420,1,3,TRUE,0.20265457034111,0.79734542965889
8,420,1,3,TRUE,0.145714282989502,0.854285717010498
9,420,1,3,TRUE,0.129271149635315,0.870728850364685
7,450,1,3,TRUE,0.20265457034111,0.79734542965889
8,450,1,3,TRUE,0.158506125211716,0.841493874788284
9,450,1,3,TRUE,0.129271149635315,0.870728850364685
7,480,1,3,TRUE,0.20265457034111,0.79734542965889
8,480,1,3,TRUE,0.158506125211716,0.841493874788284
9,480,1,3,TRUE,0.139037191867828,0.860962808132172
7,510,1,3,TRUE,0.199211716651917,0.800788283348083
8,510,1,3,TRUE,0.162623375654221,0.837376624345779
9,510,1,3,TRUE,0.136490106582642,0.863509893417358
7,540,1,3,TRUE,0.199211716651917,0.800788283348083
8,540,1,3,TRUE,0.162623375654221,0.837376624345779
9,540,1,3,TRUE,0.136490106582642,0.863509893417358
7,570,1,3,TRUE,0.207296520471573,0.792703479528427
8,570,1,3,TRUE,0.174975886940956,0.825024113059044
9,570,1,3,TRUE,0.148613065481186,0.851386934518814
7,600,1,3,TRUE,0.207296520471573,0.792703479528427
8,600,1,3,TRUE,0.174975886940956,0.825024113059044
9,600,1,3,TRUE,0.155312329530716,0.844687670469284
7,630,1,3,TRUE,0.207296520471573,0.792703479528427
8,630,1,3,TRUE,0.174975886940956,0.825024113059044
9,630,1,3,TRUE,0.155312329530716,0.844687670469284
7,660,1,3,TRUE,0.207296520471573,0.792703479528427
8,660,1,3,TRUE,0.18792200088501,0.81207799911499
9,660,1,3,TRUE,0.179717689752579,0.820282310247421
7,690,1,3,TRUE,0.207296520471573,0.792703479528427
8,690,1,3,TRUE,0.195660591125488,0.804339408874512
9,690,1,3,TRUE,0.179717689752579,0.820282310247421
7,720,1,3,TRUE,0.207296520471573,0.792703479528427
8,720,1,3,TRUE,0.195660591125488,0.804339408874512
9,720,1,3,TRUE,0.179717689752579,0.820282310247421
7,750,1,3,TRUE,0.207296520471573,0.792703479528427
8,750,1,3,TRUE,0.195660591125488,0.804339408874512
9,750,1,3,TRUE,0.179717689752579,0.820282310247421
7,780,1,3,TRUE,0.201863572001457,0.798136427998543
8,780,1,3,TRUE,0.194118916988373,0.805881083011627
9,780,1,3,TRUE,0.178273797035217,0.821726202964783
7,810,1,3,TRUE,0.206214219331741,0.793785780668259
8,810,1,3,TRUE,0.193266049027443,0.806733950972557
9,810,1,3,TRUE,0.184881553053856,0.815118446946144
7,840,1,3,TRUE,0.219546720385551,0.780453279614449
8,840,1,3,TRUE,0.193266049027443,0.806733950972557
9,840,1,3,TRUE,0.184881553053856,0.815118446946144
7,870,1,3,TRUE,0.219546720385551,0.780453279614449
8,870,1,3,TRUE,0.193266049027443,0.806733950972557
9,870,1,3,TRUE,0.184881553053856,0.815118446946144
7,900,1,3,TRUE,0.243821173906326,0.756178826093674
8,900,1,3,TRUE,0.189618766307831,0.810381233692169
9,900,1,3,TRUE,0.184881553053856,0.815118446946144
7,0,2,3,TRUE,0.0526412054896355,0.947358794510365
8,0,2,3,TRUE,0.0217726230621338,0.978227376937866
9,0,2,3,TRUE,0.0153030194342136,0.984696980565786
7,30,2,3,TRUE,0.097837008535862,0.902162991464138
8,30,2,3,TRUE,0.0652901753783226,0.934709824621677
9,30,2,3,TRUE,0.0294377449899912,0.970562255010009
7,60,2,3,TRUE,0.106113582849503,0.893886417150497
8,60,2,3,TRUE,0.0710302069783211,0.928969793021679
9,60,2,3,TRUE,0.0321341492235661,0.967865850776434
7,90,2,3,TRUE,0.12000261247158,0.87999738752842
8,90,2,3,TRUE,0.0710302069783211,0.928969793021679
9,90,2,3,TRUE,0.0321341492235661,0.967865850776434
7,120,2,3,TRUE,0.125745162367821,0.874254837632179
8,120,2,3,TRUE,0.0710302069783211,0.928969793021679
9,120,2,3,TRUE,0.0431520380079746,0.956847961992025
7,150,2,3,TRUE,0.131218001246452,0.868781998753548
8,150,2,3,TRUE,0.0719030201435089,0.928096979856491
9,150,2,3,TRUE,0.0608494803309441,0.939150519669056
7,180,2,3,TRUE,0.148726359009743,0.851273640990257
8,180,2,3,TRUE,0.0729392617940903,0.92706073820591
9,180,2,3,TRUE,0.0617370121181011,0.938262987881899
7,210,2,3,TRUE,0.166296154260635,0.833703845739365
8,210,2,3,TRUE,0.0841946601867676,0.915805339813232
9,210,2,3,TRUE,0.070434957742691,0.929565042257309
7,240,2,3,TRUE,0.16436243057251,0.83563756942749
8,240,2,3,TRUE,0.0872730985283852,0.912726901471615
9,240,2,3,TRUE,0.0695229694247246,0.930477030575275
7,270,2,3,TRUE,0.19189727306366,0.80810272693634
8,270,2,3,TRUE,0.099089540541172,0.900910459458828
9,270,2,3,TRUE,0.0765793919563293,0.923420608043671
7,300,2,3,TRUE,0.19189727306366,0.80810272693634
8,300,2,3,TRUE,0.109656140208244,0.890343859791756
9,300,2,3,TRUE,0.0765793919563293,0.923420608043671
7,330,2,3,TRUE,0.19189727306366,0.80810272693634
8,330,2,3,TRUE,0.123278848826885,0.876721151173115
9,330,2,3,TRUE,0.0869788751006126,0.913021124899387
7,360,2,3,TRUE,0.19189727306366,0.80810272693634
8,360,2,3,TRUE,0.133694678544998,0.866305321455002
9,360,2,3,TRUE,0.115432664752007,0.884567335247993
7,390,2,3,TRUE,0.200089156627655,0.799910843372345
8,390,2,3,TRUE,0.143739745020866,0.856260254979134
9,390,2,3,TRUE,0.113458722829819,0.886541277170181
7,420,2,3,TRUE,0.205032348632812,0.794967651367188
8,420,2,3,TRUE,0.147547602653503,0.852452397346497
9,420,2,3,TRUE,0.130929291248322,0.869070708751678
7,450,2,3,TRUE,0.205032348632812,0.794967651367188
8,450,2,3,TRUE,0.16047015786171,0.83952984213829
9,450,2,3,TRUE,0.130929291248322,0.869070708751678
7,480,2,3,TRUE,0.205032348632812,0.794967651367188
8,480,2,3,TRUE,0.16047015786171,0.83952984213829
9,480,2,3,TRUE,0.140800341963768,0.859199658036232
7,510,2,3,TRUE,0.20155930519104,0.79844069480896
8,510,2,3,TRUE,0.164628446102142,0.835371553897858
9,510,2,3,TRUE,0.13822615146637,0.86177384853363
7,540,2,3,TRUE,0.20155930519104,0.79844069480896
8,540,2,3,TRUE,0.164628446102142,0.835371553897858
9,540,2,3,TRUE,0.13822615146637,0.86177384853363
7,570,2,3,TRUE,0.209714442491531,0.790285557508469
8,570,2,3,TRUE,0.177101030945778,0.822898969054222
9,570,2,3,TRUE,0.150476425886154,0.849523574113846
7,600,2,3,TRUE,0.209714442491531,0.790285557508469
8,600,2,3,TRUE,0.177101030945778,0.822898969054222
9,600,2,3,TRUE,0.157244175672531,0.842755824327469
7,630,2,3,TRUE,0.209714442491531,0.790285557508469
8,630,2,3,TRUE,0.177101030945778,0.822898969054222
9,630,2,3,TRUE,0.157244175672531,0.842755824327469
7,660,2,3,TRUE,0.209714442491531,0.790285557508469
8,660,2,3,TRUE,0.190168142318726,0.809831857681274
9,660,2,3,TRUE,0.181887745857239,0.818112254142761
7,690,2,3,TRUE,0.209714442491531,0.790285557508469
8,690,2,3,TRUE,0.197976663708687,0.802023336291313
9,690,2,3,TRUE,0.181887745857239,0.818112254142761
7,720,2,3,TRUE,0.209714442491531,0.790285557508469
8,720,2,3,TRUE,0.197976663708687,0.802023336291313
9,720,2,3,TRUE,0.181887745857239,0.818112254142761
7,750,2,3,TRUE,0.209714442491531,0.790285557508469
8,750,2,3,TRUE,0.197976663708687,0.802023336291313
9,750,2,3,TRUE,0.181887745857239,0.818112254142761
7,780,2,3,TRUE,0.204234451055527,0.795765548944473
8,780,2,3,TRUE,0.196421220898628,0.803578779101372
9,780,2,3,TRUE,0.180430248379707,0.819569751620293
7,810,2,3,TRUE,0.208622828125954,0.791377171874046
8,810,2,3,TRUE,0.195560693740845,0.804439306259155
9,810,2,3,TRUE,0.187099739909172,0.812900260090828
7,840,2,3,TRUE,0.222067534923553,0.777932465076447
8,840,2,3,TRUE,0.195560693740845,0.804439306259155
9,840,2,3,TRUE,0.187099739909172,0.812900260090828
7,870,2,3,TRUE,0.222067534923553,0.777932465076447
8,870,2,3,TRUE,0.195560693740845,0.804439306259155
9,870,2,3,TRUE,0.187099739909172,0.812900260090828
7,900,2,3,TRUE,0.246532633900642,0.753467366099358
8,900,2,3,TRUE,0.191880390048027,0.808119609951973
9,900,2,3,TRUE,0.187099739909172,0.812900260090828
7,0,3,3,TRUE,0.0534636378288269,0.946536362171173
8,0,3,3,TRUE,0.022124046459794,0.977875953540206
9,0,3,3,TRUE,0.015551676042378,0.984448323957622
7,30,3,3,TRUE,0.0992915332317352,0.900708466768265
8,30,3,3,TRUE,0.0662963911890984,0.933703608810902
9,30,3,3,TRUE,0.0299091041088104,0.97009089589119
7,60,3,3,TRUE,0.107676476240158,0.892323523759842
8,60,3,3,TRUE,0.0721180588006973,0.927881941199303
9,60,3,3,TRUE,0.0326472297310829,0.967352770268917
7,90,3,3,TRUE,0.121742196381092,0.878257803618908
8,90,3,3,TRUE,0.0721180588006973,0.927881941199303
9,90,3,3,TRUE,0.0326472297310829,0.967352770268917
7,120,3,3,TRUE,0.127555921673775,0.872444078326225
8,120,3,3,TRUE,0.0721180588006973,0.927881941199303
9,120,3,3,TRUE,0.0438330732285976,0.956166926771402
7,150,3,3,TRUE,0.133095562458038,0.866904437541962
8,150,3,3,TRUE,0.0730031952261925,0.926996804773808
9,150,3,3,TRUE,0.0617917887866497,0.93820821121335
7,180,3,3,TRUE,0.151467263698578,0.848532736301422
8,180,3,3,TRUE,0.0740540251135826,0.925945974886417
9,180,3,3,TRUE,0.0626921504735947,0.937307849526405
7,210,3,3,TRUE,0.169296458363533,0.830703541636467
8,210,3,3,TRUE,0.085465595126152,0.914534404873848
9,210,3,3,TRUE,0.0715143978595734,0.928485602140427
7,240,3,3,TRUE,0.167334854602814,0.832665145397186
8,240,3,3,TRUE,0.0885860025882721,0.911413997411728
9,240,3,3,TRUE,0.0705894976854324,0.929410502314568
7,270,3,3,TRUE,0.195251300930977,0.804748699069023
8,270,3,3,TRUE,0.100560612976551,0.899439387023449
9,270,3,3,TRUE,0.0777451246976852,0.922254875302315
7,300,3,3,TRUE,0.195251300930977,0.804748699069023
8,300,3,3,TRUE,0.11177159100771,0.88822840899229
9,300,3,3,TRUE,0.0777451246976852,0.922254875302315
